listing_id,title,description,address,detail_url,department_slug,department,city,neighborhood,locality,zone,latitude,longitude,price_cop,admin_fee_cop,bedrooms,bathrooms,area_m2,area_built_m2,stratum,floor,floors_count,antiquity,construction_year,garages,amenities,is_new_project,owner_type,owner_name,image_count,main_image_url,listing_created_at,listing_updated_at,source_page,scraped_at
193678103,"Apartamento en Venta en La Samaria, Ibagué","Vive en una de las zonas de mayor crecimiento y valorización de Ibagué. Este hermoso apartamento, ubicado en el conjunto Altagracia, es una excelente oportunidad para quienes buscan comodidad, ubicación y una gran inversión.

? Ubicación: Sector La Samaria, Ibagué
? Piso 6 con excelente iluminación natural y agradable vista
? Área: 74 m²
? Parqueadero cubierto

Cuenta con:
	•	3 cómodas habitaciones
	•	2 baños completos
	•	Moderna cocina integral
	•	Zona de lavandería independiente
	•	Balcón ideal para disfrutar del aire fresco y la vista

Este apartamento ofrece espacios funcionales, confortables y perfectos para disfrutar en familia. Su ubicación estratégica te permitirá estar cerca de todo lo que necesitas, en un sector residencial tranquilo y de alta valorización.

? Precio de venta: $260.000.000 (valor fijo)
? Administración: $270.000

Una oportunidad ideal para vivir o invertir en una de las mejores zonas de la ciudad.

¡Contáctanos y agenda tu visita! ?","Parque residencial Conjunto Altagracia, Calle 93, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-samaria-ibague/193678103,tolima,Tolima,Ibagué,La Samaria,,Bolivar,4.4287534,-75.1769055,260000000,270000,3,2,74,74,4,6,15,,,1,Ascensor; Balcón; Baño Auxiliar; Cocina Integral; En conjunto cerrado; Portería / Recepción; Zona de lavandería; Zona Residencial; Zonas Verdes,False,inmobiliaria,Cedro Azul Bienes Raíces ,25,https://cdn2.infocasas.com.uy/repo/img/69eeadc36c24f_infocdn__oxhkrpkloknfa7gzdeuhgsixbwsjgedy69agdyzijpg.jpg,2026-04-26,2026-06-13,2,2026-07-03T17:36:50.421751+00:00
193490958,"Apartamento en Venta en Picaleña y Mirolindo, Ibagué","Hermoso apartamento para estrenar en el conjunto girona con linda vista abierta desde piso 18, acabados y muebles a la medida, cocina abierta con meson y zona de lavanderia independiente, sala comedor de gran tamaño, estudio con escritorio a la medida, habitacion principal con baño mas un baño social para  dos habitaciones, baños totalmente enchapados con divisiones de vidrio.
Gran ubicacion sobre Ave. mirolindo a pocos pasos de mercacentro 10 el poblado y glorieta de mirolindo en la salida a Bogota.",KR 20 Sur # 100 - 258,https://www.fincaraiz.com.co/apartamento-en-venta-en-picaleña-y-mirolindo-ibague/193490958,tolima,Tolima,Ibagué,Picaleña y Mirolindo,,,4.4159018670808,-75.17523724646,239000000,155000,3,2,62,62,3,18,18,1,,1,Ascensor; Barra estilo americano; Baño Auxiliar; Canchas Deportivas; Circuito cerrado de TV; Citófono; Cocina Integral; Colegios / Universidades; En conjunto cerrado; Estudio; Gimnasio; Instalación de gas; Parqueadero Visitantes; Parques cercanos; Piscina; Piso en Baldosa /  Mármol; Planta Eléctrica; Portería / Recepción; Salón Comunal; Salón de Juegos; Sobre vía principal; Supermercados / C.Comerciales; Trans. Público cercano; Vigilancia; Vista panorámica; Zona de lavandería; Zona Infantil; Zona Residencial; Zonas Verdes,False,inmobiliaria,Viventus Grupo Inmobiliario,21,https://cdn2.infocasas.com.uy/repo/img/69b18a64619fd_infocdn__126mltme050qxu6rjogofbf5qvuycxaftbnglajjjpg.jpg,2026-03-11,2026-06-22,2,2026-07-03T17:36:50.421773+00:00
193746224,"Apartamento en Venta en Salado, Ibagué","Apartamento en venta 
Ciudadela el Porvenir 
Barrio el  salado 
ibague

Descubra este encantador apartamento en venta, estratégicamente ubicado en el barrio El Salado de Ibagué. Con 49 m² inteligentemente distribuidos, este hogar ofrece un diseño funcional y acogedor.

Ubicado en un conjunto cerrado de estrato 3, disfrutará de la tranquilidad y seguridad que su familia merece.
El conjunto cuenta con una refrescante piscina, ideal para relajarse y disfrutar del clima de la ciudad.
Parqueadero de acuerdo a disponibilidad, 

Situado en un cómodo segundo piso con acceso por escaleras, este apartamento dispone de

3 luminosas habitaciones 

2 baños completos, ambos con ventilación natural para mayor confort. 
La cocina integral, también con ventilación natural.

Desde sus ventanas, podrá deleitarse con una apacible vista hacia los  jardines del conjunto, creando un ambiente de serenidad y conexión con la naturaleza.

Con un precio de $150.000.000, 
Administración $ 154.000

este inmueble representa una excelente oportunidad de inversión, y el precio es negociable. 

No pierda la oportunidad de conocer este maravilloso apartamento que combina comodidad, ubicación","El Salado, Ibague, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-salado-ibague/193746224,tolima,Tolima,Ibagué,Salado,,Salado,4.45058,-75.14496,145000000,150000,3,2,49,49,3,2,5,,,0,Baño Auxiliar; Cocina Integral; En conjunto cerrado; Jardín; Piscina; Sobre vía principal; Supermercados / C.Comerciales; Trans. Público cercano; Vivienda Multifamiliar; Zonas Verdes,False,inmobiliaria,Giomary Cruz,10,https://cdn2.infocasas.com.uy/repo/img/6a04ad8993df6_infocdn__ip04bhwosxcyeeamur7ffvrcjfk79toaztujtlrpjpg.jpg,2026-05-13,2026-06-19,2,2026-07-03T17:36:50.421792+00:00
193765616,Apartamento en Venta en Melgar,"? Conjunto Residencial Mirador de La Estancia

Se vende hermoso apartamento ubicado en torre 2 piso 10 del Conjunto Residencial Mirador de La Estancia, en Melgar, Tolima.

La propiedad cuenta con un área total de 57.24 m², distribuidos en espacios cómodos, modernos y con excelente iluminación natural.

Dispone de:
✔ 2 habitaciones
✔ 2 baños
✔ Cocina integral tipo americano
✔ Sala comedor
✔ Vista panorámica

Parqueadero propio.

Gracias a su ubicación en piso alto, el apartamento ofrece una agradable vista y excelente ventilación.

Ideal para vivienda, descanso familiar o inversión en renta vacacional, en uno de los destinos turísticos más reconocidos del país.",-,https://www.fincaraiz.com.co/apartamento-en-venta-en-melgar/193765616,tolima,Tolima,Melgar,Melgar,,,4.203572,-74.643383,260000000,267000,2,2,57,57,2,10,0,2,,1,Balcón; Barra estilo americano; Baño Independiente; Calentador; Citófono; Closet; Cocina Integral; Instalación de gas; Piso en Baldosa /  Mármol; Vista panorámica; Zona de lavandería,False,inmobiliaria,Bienes Raíces H&L SAS,18,https://cdn2.infocasas.com.uy/repo/img/6a20961a82205_infocdn__gr1898872120260527100549jpeg.jpeg,2026-05-19,2026-06-24,2,2026-07-03T17:36:50.421815+00:00
10207598,"Apartamento en venta en Jordan, Ibagué","HERMOSO Y CENTRAL APARTAMENTO CONJUNTO IBAGUÉ EN VENTA: (CON BONITA VISTA). En venta Hermoso y Moderno Apartamento con vista parcial hacia paisaje-ciudad. ÁREA TOTAL: 123 m2 (Ascensor Privado que va hasta el Apto, con parqueadero Doble privado subterráneo + depósito): Consta de cocina integral con barra americana, zona de lavandería anexa contigua, con sala-comedor con un balcón con vista panorámica, 1 baño auxiliar (visitas), Estudio-oficina grande, 1 baño auxiliar con ducha, y tiene 3 habitaciones con closets, la Habitación principal con walk in closet grande, baño privado con ducha y lavamanos doble. El conjunto cuenta con Zonas sociales como: Recepción tipo lobby-hotel, ascensores dobles, salón social amplio con cocina y baños, zona BBQ, senderos con jardines, 2 piscinas adultos-niños con vestier y baños, jacuzzi, turco, gimnasio, salón de masajes, salón de juegos para niños, parque infantil, zona Biosaludable y de trote, parqueadero visitantes. Administración de $624.000 y Estrato 4. PRECIO DE VENTA: $ ***M. Son Un Poco Negociables!!! (Dependiendo la manera de pago). CONTACTO DIRECTO (Llamadas Telefónicas y/o WhatsApp).","Centro Comercial Acqua, Calle 60, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-jordan-ibague/10207598,tolima,Tolima,Ibagué,Jordan,,Piedrapintada,4.439803,-75.2042129,710000000,624000,3,3,123,123,4,4,12,2,,2,Ascensor; Balcón; Barra estilo americano; Baño Auxiliar; Calentador; Circuito cerrado de TV; Citófono; Cocina Integral; Cocina tipo Americano; Colegios / Universidades; Comedor auxiliar; Cuarto de Escoltas; Depósito / Bodega; En conjunto cerrado; Estudio; Garaje(s); Gimnasio; Hall de Alcobas; Instalación de gas; Jardín; Loft; Oficina de negocios; Parqueadero Visitantes; Parques cercanos; Piscina; Piso en Baldosa /  Mármol; Planta Eléctrica; Portería / Recepción; Sala de internet; Salón Comunal; Salón de Juegos; Sauna / Turco / Jacuzzi; Sobre vía principal; Supermercados / C.Comerciales; Terraza; Trans. Público cercano; Vigilancia; Vista panorámica; Vivienda Multifamiliar; Zona Comercial; Zona de lavandería; Zona Infantil; Zona Residencial; Zonas Verdes,False,inmobiliaria,DIEGO VARGAS,30,https://s3.amazonaws.com/static-prod-asset.fincaraiz.com.co/site/fincaraiz_service/media/listing/b83ee91f-cdfd-4a2a-b45a-9040402cfb85/photos/b83ee91f-cdfd-4a2a-b45a-9040402cfb85_1_True_baf9696d-21d2-47c2-bf99-3238398cd831.jpg,2023-09-04,2026-06-13,3,2026-07-03T17:36:52.810517+00:00
193222880,Apartamento en Venta en Melgar,"apartamento ubicado en exclusivo condominio sobre la vía Melgar – Carmen de Apicalá (Km 3). Cuenta con un área de 75 m², distribuidos en 2 habitaciones, 1 baño, altillo que puede funcionar como tercera habitación o zona de estar, balcón, depósito y 2 parqueaderos lineales.

El condominio ofrece completas zonas sociales tipo resort, ideales para descanso y recreación: 3 piscinas (adultos, niños y bronceo), 2 jacuzzis, canchas múltiples y de tenis, restaurante, zona BBQ, salón climatizado, salón de área libre, mesa de billar y billar pool, parque infantil y parqueaderos para visitantes.

Una excelente opción para vivienda vacacional o inversión, en un entorno tranquilo y de alta valorización.

Precio: $220.000.000",Conjunto Residencial Edén Cascadas,https://www.fincaraiz.com.co/apartamento-en-venta-en-melgar/193222880,tolima,Tolima,Melgar,Melgar,,,4.2032773,-74.6604789,220000000,613000,2,1,75,75,3,1,0,5,,1,Acceso Pavimentado; Cerca de Zona Urbana; Circuito cerrado de TV; Cocina Integral; Garaje(s); Gimnasio; Piso en Baldosa /  Mármol; Zona de lavandería,False,inmobiliaria,IKIGAI ESPACIOS SAS,19,https://cdn2.infocasas.com.uy/repo/img/69af2d0a11a28_infocdn__gr194318220251214031535jpeg.jpeg,2025-12-21,2026-06-10,3,2026-07-03T17:36:52.810560+00:00
193777241,Apartamento en Venta en Ibagué,"VENDO APARTAMENTO EN PISO 11 CONJUNTO ALTOS DE BERLIN SECTOR POBLADO

CONSTA DE : AMPLIA SALA COMEDOR, BALCON, COCINA INTEGRAL TIPO AMERICANA, ZONA DE LAVANDERIA, ESTUDIO, 3 HABITACIONES, LA PRINCIPAL CON VESTIER, BALCON Y BAÑO PRIVADO, 2 HABITACIONES AUXILIARES CON CLOSET Y 1 BAÑO SOCIAL. PARQUEADERO PRIVADO 

EL CONJUNTO CUENTA CON AREAS COMUNES COMO: PISCINA, JACUZZI, CANCHAS MULTIPLES DE BASKETBOLL Y FUTBOL, ZONAS DE BBA, PARQUE INFANTILES, GIMANSIO, SALON COMUNAL, VIGILANCIA 24 HORAS, PARQUE BIOSALUDABLE Y AMPLIOS SENDEROS",CARRERA 23 SUR N 88-48,https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/193777241,tolima,Tolima,Ibagué,Ibagué,,,4.4182019863336,-75.183016061783,290000000,290000,3,2,90,89,4,11,0,2,,1,,False,inmobiliaria,BOLSA INMOBILIARIA DEL TOLIMA SAS,30,https://cdn2.infocasas.com.uy/repo/img/6a0f33954cd33_infocdn__gr626681820260521104119jpg.jpg,2026-05-21,2026-06-29,3,2026-07-03T17:36:52.810583+00:00
193928071,Apartamento en Venta en Melgar,"? Apartamento en Venta | Hacienda La Estancia – Melgar | 67 m² | Parqueadero Privado | Depósito

Descubre un espacio pensado para disfrutar del descanso, la tranquilidad y el clima cálido de Melgar. Este apartamento de 67 m², ubicado en el 3.er piso, combina comodidad, excelente distribución y una ubicación privilegiada dentro de uno de los condominios más completos de la zona.

Cuenta con 1 habitación amplia, 1 baño, cocina integral, sala con excelente iluminación natural, balcón con vista al paisaje y a la portería, aire acondicionado y ventiladores en la sala y la habitación, además de parqueadero privado y depósito. Se entrega desocupado, con acabados terminados y listo para que el nuevo propietario lo personalice a su gusto.

El conjunto de apartamentos ofrece piscina, sauna, turco, mesas de billar, ascensor, zona de lavandería, bicicletero, baños y duchas para las zonas sociales.

Además, al estar ubicado dentro del Condominio Hacienda La Estancia, disfrutarás de vigilancia 24/7, lago, capilla, restaurantes, amplias zonas verdes y una piscina adicional, creando un ambiente ideal para desconectarse de la rutina.

Su ubicación es otro de sus grandes atractivos: supermercado y restaurantes junto a la portería, acceso rápido a la vía principal y cercanía a D1, ARA y demás servicios.

Una excelente oportunidad para quienes buscan una segunda vivienda, un lugar para descansar los fines de semana o simplemente disfrutar de un entorno seguro, exclusivo y rodeado de naturaleza.

Precio: $250.000.000 negociables.

¡Contáctame para más información o agendar una visita!","Condominio Residencial Hacienda La Estancia Melgar, Melgar-Carmen De Apicalá, Melgar, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-melgar/193928071,tolima,Tolima,Melgar,Melgar,,,4.1908949,-74.6889069,220000000,482000,1,1,67,67,5,3,4,0,,1,Aire Acondicionado; Ascensor; Balcón; Cocina Integral; Depósito / Bodega; En conjunto cerrado; Garaje(s); Loft; Parqueadero Visitantes; Piscina; Portería / Recepción; Sala de internet; Salón de Juegos; Sauna / Turco / Jacuzzi; Sauna / Turco / Jacuzzi; Supermercados / C.Comerciales; Vigilancia; Vivienda Bifamiliar; Zona Residencial; Zonas Verdes,False,,Divany Rodriguez,20,https://cdn2.infocasas.com.uy/repo/img/6a41b9e95c6b8_infocdn__tdjdwoyj7xtgvrtk03cn4pb4z0od05vecu1b4me4jpg.jpg,2026-06-28,2026-06-30,3,2026-07-03T17:36:52.810606+00:00
193924660,"Apartamento en Venta en Piedra pintada, Ibagué","espacios en excelente estado  sala comedor 3 habitaciones con closet 1 de las habitaciones con baño privado cocina integral 2 baños patio de ropas servicio de ascensor
un parqueadero propio","Parque Piedra Pintada Alta, Calle 47, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-piedra-pintada-ibague/193924660,tolima,Tolima,Ibagué,Piedra pintada,,Piedrapintada,4.4345036,-75.2079749,270000000,350000,3,2,62,62,4,5,6,,,1,,False,,Rafael García,15,https://cdn2.infocasas.com.uy/repo/img/6a3f56e460e36_infocdn__hbddv5z7dlbhaqk0l7ozmaqqqvewrtnayu7ppv2kjpg.jpg,2026-06-26,2026-06-26,3,2026-07-03T17:36:52.810626+00:00
193047865,"Apartamento en Venta en Tolemaida, Nilo","!Venta de Hermoso Apartamento en Melgar, Tolima¡  conjunto cerrado ubicado en una zona tranquila de fácil acceso, a 10 minutos del parque central, sector residencial de alta valorización comercial. Vías de acceso: Vía Cafam y Via Icononzo.  con todos los servicios públicos. área construida 57m². Área privada de 53m². Espacios con excelente iluminación. Cocina amplia ventilada. Semintegral con mesón en granito pulido, con una acogedora sala comedor, pisos en cerámica y buenos acabados, el conjunto cuenta con parqueadero de visitantes, con piscina para adultos, piscina para niños, zona de BBQ y un parque infantil, vigilancia las 24h","Conjunto Residencial Madeira - Melgar, Melgar, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-tolemaida-nilo/193047865,tolima,Tolima,Nilo,Tolemaida,,,4.2093731,-74.6398346,230000000,270000,3,2,57,57,3,2,1,2,,0,Aire Acondicionado; Ascensor; Balcón; Barra estilo americano; Baño Auxiliar; Citófono; Cocina Integral; En conjunto cerrado; Instalación de gas; Jardín; Parqueadero Visitantes; Parques cercanos; Piscina; Piso en Baldosa /  Mármol; Portería / Recepción; Sauna / Turco / Jacuzzi; Sauna / Turco / Jacuzzi; Sobre vía principal; Supermercados / C.Comerciales; Trans. Público cercano; Vigilancia; Vivienda Multifamiliar; Zona Comercial; Zona de lavandería; Zona Infantil; Zona Residencial; Zonas Verdes,False,,Johana avila,14,https://cdn2.infocasas.com.uy/repo/img/6903f96da6354_infocdn__vgf8kb4ssiuzgmftji52cogtscbwzmohjpw2wi2xjpg.jpg,2025-10-30,2025-10-30,3,2026-07-03T17:36:52.810649+00:00
193820070,"Apartamento en Venta en Cd. simon bolivar et. i, Ibagué","Apartamento en Ventura Club House Conjunto Residencial.
Nuevo y listo para personalizar, ubicado en sector exclusivo de alta valorización. Sobre la Carrera 5 Sur, frena al conjunto Iwoka a una cuadra de Makro, la Clínica Salud Total en frente y diagonal el Colegio Franciscano Jiménez de Cisneros. Llegas rápido al centro, a la Avenida Ambalá y a la salida hacia Bogotá.
Apartamento con piscina semiolímpica, cancha de fútbol, BBQ al aire libre, gimnasio y juegos infantiles dentro del conjunto.",KR 5 Sur # 83 - 728,https://www.fincaraiz.com.co/apartamento-en-venta-en-cd-simon-bolivar-et-i-ibague/193820070,tolima,Tolima,Ibagué,Cd. simon bolivar et. i,,Bolivar,4.4317492078196,-75.180000539287,219000000,161000,3,2,53.65,53.65,3,13,0,0,,1,Colegios / Universidades; Parques cercanos; Sobre vía principal; Supermercados / C.Comerciales; Zona Residencial,False,,ANDRES,15,https://cdn2.infocasas.com.uy/repo/img/6a1b0f405049e_infocdn__t1ggluoqgekyojcwjryaibvryhexz0jcbjiyrgespng.png,2026-05-30,2026-06-29,3,2026-07-03T17:36:52.810669+00:00
193465322,"Apartamento en Venta en Calambeo, Ibagué","Este espectacular apartamento dúplex en Foresta Residencial Calambeo te ofrece una experiencia única, combinando elegancia, modernidad y una conexión incomparable con la naturaleza. Listo para estrenar y ubicado en un exclusivo 14° piso, disfrutarás de una vista privilegiada a las montañas y del sonido relajante de la quebrada.

? Características destacadas:
	•	3 alcobas, dos de ellas principal tipo suite con baño privado.
	•	Baño social adicional.
	•	Moderna cocina con barra americana.
	•	Acogedor vestíbulo y amplia sala comedor.
	•	Zona BBQ ideal para reuniones.
	•	Centro de entretenimiento perfecto para disfrutar en familia.
	•	Balcón amplio con vista encantadora.
	•	Terraza privada con jacuzzi, tu refugio personal con la mejor panorámica natural.
	•	2 parqueaderos privados + 1 depósito.
Tu nuevo hogar te espera:
Un espacio exclusivo, moderno y lleno de luz natural, ideal para quienes buscan tranquilidad sin renunciar al confort y al estilo de vida que merecen","Foresta Residencial - Calambeo, Calle 19, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-calambeo-ibague/193465322,tolima,Tolima,Ibagué,Calambeo,,Simon,4.454062,-75.2273097,1000000000,350000,3,3,130,130,4,14,2,1,,2,Ascensor; Balcón; Baño Auxiliar; Calentador; Cancha de Tennis; Canchas Deportivas; Chimenea; Cocina tipo Americano; Depósito / Bodega; Duplex; En conjunto cerrado; Estudio; Garaje(s); Gimnasio; Hall de Alcobas; Instalación de gas; Jardín; Parqueadero Visitantes; Piscina; Piso en Baldosa /  Mármol; Portería / Recepción; Salón Comunal; Salón de Juegos; Sauna / Turco / Jacuzzi; Terraza; Vigilancia; Vista panorámica; Zona Campestre; Zona Infantil; Zonas Verdes,False,,Maria,17,https://cdn2.infocasas.com.uy/repo/img/69a8ed795674b_infocdn__unpzm3beiemy3nvoj9i7f9l60u1ogtabdfdb19bcjpg.jpg,2026-03-04,2026-06-21,3,2026-07-03T17:36:52.810691+00:00
193886619,"Apartamento en Venta en Jordan, Ibagué","Apartamento en el conjunto residencial MIllenium 2 Ibagué. Consta de 3 habitaciones todas con closet. Habitación principal con baño privado, baño auxiliar , cocina integral, patio de ropas, calentador de agua , sala y comedor. Parqueadero.  Apartamento en 5 piso. El conjunto no cuenta con ascensor. El conjunto cuenta con Piscina","Millenium 2, Carrera 7, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-jordan-ibague/193886619,tolima,Tolima,Ibagué,Jordan,,,4.4381373,-75.2008507,270000000,0,3,2,81.3,81.3,4,5,5,4,,1,Balcón; Baño Auxiliar; Calentador; Citófono; Cocina Integral; En conjunto cerrado; Instalación de gas; Parques cercanos; Piscina; Piso en Baldosa /  Mármol; Portería / Recepción; Sobre vía principal; Supermercados / C.Comerciales; Trans. Público cercano; Vigilancia; Zona de lavandería; Zona Residencial,False,,CAMILO NUÑEZ,10,https://cdn2.infocasas.com.uy/repo/img/6a334b7d6aeb6_infocdn__lgkkovhjezorwpsrpalhbbcaz2yiepsidkbcgr3bjpg.jpg,2026-06-17,2026-06-17,3,2026-07-03T17:36:52.810712+00:00
193853045,Apartamento en Venta en Ibagué,"Tu nuevo hogar en Montes Gran Reserva ?
Amplio y luminoso apartamento de 3 habitaciones, ideal para disfrutar en familia. Despierta cada día con una hermosa vista y la mejor ventilación natural.
Distribución pensada para tu comodidad:
• Espaciosa sala-comedor con balcón
• Cocina integral y patio de ropas independiente
• Estudio (perfecto para home office)
• 3 habitaciones y 2 baños
• Depósito 2x2 y parqueadero cubierto
Vive en un conjunto con piscina, cancha deportiva y zona infantil, y con Mercacentro 10 justo al lado: todo lo que necesitas a un paso de tu puerta.","Montés Gran Reserva, Cl. 97, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/193853045,tolima,Tolima,Ibagué,Ibagué,,,4.4146593,-75.1777422,350000000,356000,3,2,92,92,4,5,17,2,,1,Ascensor; Balcón; Barra estilo americano; Baño Auxiliar; Calentador; Cancha de Squash; Cancha de Tennis; Canchas Deportivas; Circuito cerrado de TV; Citófono; Cocina Integral; Colegios / Universidades; Depósito / Bodega; En conjunto cerrado; Estudio; Garaje(s); Gimnasio; Hall de Alcobas; Instalación de gas; Jardín; Parqueadero Visitantes; Parques cercanos; Patio; Piscina; Planta Eléctrica; Portería / Recepción; Salón Comunal; Salón de Juegos; Sauna / Turco / Jacuzzi; Supermercados / C.Comerciales; Trans. Público cercano; Vigilancia; Vista panorámica; Zona Campestre; Zona Comercial; Zona de lavandería; Zona Infantil; Zona Residencial; Zonas Verdes,False,,Yady ConsueloVillalobos,20,https://cdn2.infocasas.com.uy/repo/img/6a275baf0e9a7_infocdn__wsmgqzu0k6gxqnqoowp7sy0am6jknk0n8mvvbbvtjpg.jpg,2026-06-08,2026-06-08,3,2026-07-03T17:36:52.810734+00:00
193789638,"Apartamento en Venta en La gaviota, Ibagué","el apartamento es en un piso 5 no cuenta con ascensor no tiene área de recreación como piscina y canchas de futbol solo un parque para niños , el parqueadero  es libre",CL 101A # 9 - 214,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-gaviota-ibague/193789638,tolima,Tolima,Ibagué,La gaviota,,Vergel,4.4495493468365,-75.175841966716,130000000,130000,3,1,57,57,2,0,0,2,,0,Cocina Integral; Colegios / Universidades; Instalación de gas; Parques cercanos; Portería / Recepción; Salón Comunal; Sobre vía principal; Supermercados / C.Comerciales; Trans. Público cercano; Vigilancia; Zona Infantil; Zona Residencial,False,,Gloria,5,https://cdn2.infocasas.com.uy/repo/img/6a1331c80cfae_infocdn__ivxojjhkeixmd3jvst9oybvgen8w8rf4bkl2uwsfjpg.jpg,2026-05-24,2026-05-24,3,2026-07-03T17:36:52.810753+00:00
10212360,Apartamento en venta en Melgar,Vendo apartamento - 3 alcobas-2 baños - sala- comedor-cocina integral - parqueadero cubierto - Ventanas amplias y buena ventilación - ubicado en el conjunto multifamiliar AGUBALLE - edificio frente a la antigua fiscalía - cámaras de seguridad etc - llamar via whatsapp,CL 6 # 27 - 27,https://www.fincaraiz.com.co/apartamento-en-venta-en-melgar/10212360,tolima,Tolima,Melgar,Melgar,,,4.2032179575736,-74.644102284197,229000000,115000,3,2,75.4,75.4,3,3,3,2,,1,Balcón; Baño Auxiliar; Cocina Integral; Cocina tipo Americano; Parqueadero Visitantes; Piso en Baldosa /  Mármol; Sauna / Turco / Jacuzzi; Terraza; Vivienda Multifamiliar,False,,German Agudelo,19,https://s3.amazonaws.com/static-prod-asset.fincaraiz.com.co/site/fincaraiz_service/media/listing/56a03061-cf8a-4ad5-a506-0a6695e29422/photos/56a03061-cf8a-4ad5-a506-0a6695e29422_1_True_9e879f5c-3833-45f1-ae78-4709dc410e2c.jpg,2023-09-08,2026-06-10,3,2026-07-03T17:36:52.810771+00:00
193806087,"Apartamento en Venta en Picaleña y Mirolindo, Ibagué","Alta rentabilidad en Ibagué ? | Apto + Airbnb aprobado
Se vende apartamento en Altos de Villa Café con permiso para operar en Airbnb, listo para generar ingresos desde el primer día.
✔️ 3 habitaciones
✔️ 2 baños
✔️1 balcón de 3,44 m²
✔️ Zonas comunes: Dos piscinas rooftop, Jacuzzi, gimnasio, turco, parque infantil, salón social, zona de mascotas, Kioscos de BBQ, Sala de juntas / coworking
✔️ Ubicación estratégica en zona de alta valorización
✔️ Alta demanda en renta corta
Perfecto para quien quiere vivir bien o generar flujo constante de ingresos sin complicarse.
⚡ Este tipo de propiedades no dura mucho en el mercado.","Villa café etapa 2, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-picaleña-y-mirolindo-ibague/193806087,tolima,Tolima,Ibagué,Picaleña y Mirolindo,,,4.4270253,-75.1878572,275000000,195000,3,2,59.27,59.27,3,2,12,1,,0,Ascensor; Balcón; Baño Auxiliar; Calentador; Cocina Integral; Cocina tipo Americano; En conjunto cerrado; Gimnasio; Oficina de negocios; Parqueadero Visitantes; Piscina; Piso en Baldosa /  Mármol; Portería / Recepción; Salón Comunal; Salón de Juegos; Sauna / Turco / Jacuzzi; Sauna / Turco / Jacuzzi; Terraza; Trans. Público cercano; Vigilancia; Vista panorámica; Zona Infantil; Zona Residencial; Zonas Verdes,False,,Sofía,19,https://cdn2.infocasas.com.uy/repo/img/6a170ac071cff_infocdn__knclde5nq8y7dxy8so10knwqo97lnswio6ev0zkujpg.jpg,2026-05-27,2026-05-27,3,2026-07-03T17:36:52.810792+00:00
193797809,"Apartamento en Venta en La Samaria, Ibagué","APARTAMENTO PISO 9 CONJUNTO CERRADO Excelente sector, conjunto cerrado con vigilancia y ascensor. máxima iluminación, brisa natural y cero ruido. 56 m² con acabados completos. tres habitaciones , cada una con clóset. Habitación principal con baño privado. Baño adicional en el pasillo. Ambos remodelados. Cuenta con estudio empotrado en madera en el pasillo, ideal para home office. Zona de lavado independiente y calentador a gas. Zonas comunes completas: piscina, parque infantil, Gym, zona BBQ y salón comunal. Inmueble con hipoteca lista para liberar. Papeles al día para crédito o subsidios. cuanta con ingreso mensual por arriendo de desearlo. Ubicación estratégica y tranquilo. Listo para vivir sin hacerle nada. Agenda tu visita. escribeme y te envio video del Apartamento. Tengo video del apartamento escribeme y te lo envio para visualizarlo mejor. tel ***","hacienda santa cruz, Calle 99 #13a sur, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-samaria-ibague/193797809,tolima,Tolima,Ibagué,La Samaria,,Bolivar,4.4384272,-75.1741874,240000000,180000,3,2,56.4,56.4,3,9,11,2,,1,Ascensor; Balcón; Barra estilo americano; Calentador; Cocina Integral; Cocina tipo Americano; Colegios / Universidades; En conjunto cerrado; Estudio; Gimnasio; Parqueadero Visitantes; Parques cercanos; Piscina; Piso en Baldosa /  Mármol; Planta Eléctrica; Portería / Recepción; Salón Comunal; Salón de Juegos; Supermercados / C.Comerciales; Terraza; Trans. Público cercano; Vigilancia; Zona Campestre; Zona Comercial; Zona de lavandería; Zona Infantil; Zona Residencial,False,,Leidy,16,https://cdn2.infocasas.com.uy/repo/img/6a1590ab9b9d7_infocdn__i15zxm5njcglxd4erxzzipjpjieso1zi0cvd8b8ijpg.jpg,2026-05-26,2026-05-26,3,2026-07-03T17:36:52.810812+00:00
